REGION_ID,MON_YEAR,REGION,STATE,SECTOR,CATEGORY,FUEL,UTILITY,STATION,INSTALLED CAPACITY,PROGRAM GENERATION,ACTUAL GENERATION
REG2,`Apr-15,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,CHANDRAPUR(MAHARASHTRA) STPS,"2,840","1,282","1,171"
REG2,`Apr-15,WESTERN,GUJARAT,PRIVATE,THERMAL,GAS,TOR. POW. (UNOSUGEN),VATWA CCPP,0,0,0
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,DULHASTI  HPS,390,190,234
REG4,`Apr-15,EASTERN,WEST BENGAL,PRIVATE,THERMAL,COAL,CESC,BUDGE BUDGE TPS,750,520,525
REG2,`Apr-15,WESTERN,MAHARASHTRA,CENTRAL,NUCLEAR,NUCLEAR,NPCIL,TARAPUR,"1,400",741,795
REG3,`Apr-15,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,PALLIVASAL  HPS.,38,17,18
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,CENTRAL,THERMAL,COAL,NTPC Ltd.,RIHAND STPS,"3,000","1,452","1,628"
REG1,`Apr-15,NORTHERN,PUNJAB,STATE,THERMAL,COAL,PSPCL,GH TPS (LEH.MOH.),920,362,231
REG2,`Apr-15,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,LIGNITE,GIPCL,SURAT LIG. TPS,500,304,346
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,STATE,HYDRO,HYDRO,UPJVNL,MATATILA  HPS,31,0,0
REG3,`Apr-15,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,GAS,ABAN POWR,KARUPPUR CCPP,120,41,71
REG2,`Apr-15,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,KHAPARKHEDA TPS,"1,340",782,596
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,STATE,HYDRO,HYDRO,UPJVNL,OBRA  HPS,99,8,18
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,STATE,THERMAL,HIGH SPEED DIESEL,JKSPDC,PAMPORE GPS (Liq.),175,0,0
REG3,`Apr-15,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,KAKKAD  HPS.,50,21,22
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,STATE,HYDRO,HYDRO,JKSPDC,UPPER SINDH-II HPS,105,23,16
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,SURULIYAR  HPS.,35,1,10
REG1,`Apr-15,NORTHERN,HIMACHAL PRADESH,PRIVATE IPP,HYDRO,HYDRO,ADHPL,ALLAIN DUHANGAN  HPS,192,31,40
REG1,`Apr-15,NORTHERN,RAJASTHAN,STATE,THERMAL,COAL,RRVUNL,CHHABRA TPP,"1,000",432,439
REG1,`Apr-15,NORTHERN,UTTARAKHAND,PRIVATE IPP,HYDRO,HYDRO,JPPVL,VISHNU PRAYAG  HPS,400,81,94
REG2,`Apr-15,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,JSWEL,JSW RATNAGIRI TPP,"1,200",596,669
REG4,`Apr-15,EASTERN,JHARKHAND,PRIVATE IPP,THERMAL,COAL,MPL,MAITHON RB TPP,"1,050",582,529
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,CHUTAK HPS,44,5,3
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,NIMBOO BAZDO HPS,45,6,7
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,BHAWANI BARRAGE-II HPS,30,1,3
REG1,`Apr-15,NORTHERN,RAJASTHAN,STATE,THERMAL,COAL,RRVUNL,KALISINDH TPS,600,323,93
REG4,`Apr-15,EASTERN,ORISSA,PRIVATE IPP,THERMAL,COAL,IBPIL,IND BARATH TPP,0,0,0
REG2,`Apr-15,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,ACB,SWASTIK KORBA TPP,25,0,0
REG2,`Apr-15,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,APL,TIRORA TPS,"3,300","2,102","1,571"
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,JPPVL,PRAYAGRAJ TPP,0,0,0
REG1,`Apr-15,NORTHERN,HARYANA,PRIVATE IPP,THERMAL,COAL,JhPL(HR),MAHATMA GANDHI TPS,"1,320",521,482
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,COAL,SEPL,SIMHAPURI TPS,600,159,335
REG2,`Apr-15,WESTERN,MADHYA PRADESH,PRIVATE IPP,THERMAL,COAL,SPL,SASAN UMTPP,"3,960","1,696","2,198"
REG2,`Apr-15,WESTERN,MADHYA PRADESH,PRIVATE IPP,THERMAL,COAL,BLAPPL,NIWARI TPP,45,32,20
REG4,`Apr-15,EASTERN,ORISSA,PRIVATE IPP,THERMAL,COAL,JITPL,DERANG TPP,"1,200",165,395
REG1,`Apr-15,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,NTPC Ltd.,KOLDAM,600,0,0
REG2,`Apr-15,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,ACB,KASAIPALLI TPP,270,174,162
REG2,`Apr-15,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,BANSAGAR TONS-II  HPS,30,8,0
REG3,`Apr-15,SOUTHERN,TELANGANA,STATE,HYDRO,HYDRO,TSGENCO,LOWER SILERU  HPS,460,98,113
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,DIESEL,LVS POWER,LVS POWER DG,37,0,0
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,KONA,KONASEEMA CCPP,445,0,0
REG2,`Apr-15,WESTERN,CHHATTISGARH,STATE,THERMAL,COAL,CSPGCL,KORBA-III,240,116,121
REG3,`Apr-15,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,IDUKKI  HPS.,780,234,217
REG2,`Apr-15,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,NASIK TPS,630,318,379
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,THERMAL,COAL,TNGDCL,NORTH CHENNAI TPS,"1,830","1,112",970
REG3,`Apr-15,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,JOG  HPS,139,16,30
REG4,`Apr-15,EASTERN,JHARKHAND,PRIVATE IPP,THERMAL,COAL,TATA PCL,JOJOBERA TPS,360,212,215
REG2,`Apr-15,WESTERN,GUJARAT,STATE,HYDRO,HYDRO,GSECL,KADANA  HPS,240,0,7
REG3,`Apr-15,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,LIGANAMAKKI  HPS,55,18,18
REG2,`Apr-15,WESTERN,GUJARAT,STATE,THERMAL,LIGNITE,GMDCL,AKRIMOTA LIG TPS,250,132,136
REG4,`Apr-15,EASTERN,JHARKHAND,STATE,THERMAL,COAL,JSEB,PATRATU TPS,770,97,74
REG1,`Apr-15,NORTHERN,RAJASTHAN,STATE,HYDRO,HYDRO,RRVUNL,R P SAGAR  HPS,172,0,0
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,SALAL  HPS,690,274,422
REG2,`Apr-15,WESTERN,MAHARASHTRA,STATE,THERMAL,GAS,MAHAGENCO,URAN CCPP,672,288,172
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,SHOLAYAR  HPS.,95,5,0
REG1,`Apr-15,NORTHERN,HARYANA,STATE,THERMAL,COAL,HPGCL,YAMUNA NAGAR TPS,600,230,208
REG4,`Apr-15,EASTERN,JHARKHAND,STATE,HYDRO,HYDRO,JSEB,SUBERNREKHA  HPS.,130,4,1
REG4,`Apr-15,EASTERN,ORISSA,CENTRAL,THERMAL,COAL,NTPC Ltd.,TALCHER (OLD) TPS,460,298,332
REG1,`Apr-15,NORTHERN,UTTARAKHAND,CENTRAL,HYDRO,HYDRO,NHPC,TANAKPUR  HPS,94,20,34
REG2,`Apr-15,WESTERN,GUJARAT,STATE,HYDRO,HYDRO,GSECL,UKAI  HPS,300,40,62
REG2,`Apr-15,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,GAS,GIPCL,GIPCL. GT IMP,0,12,11
REG2,`Apr-15,WESTERN,MAHARASHTRA,CENTRAL,THERMAL,GAS,RGPPL,RATNAGIRI CCPP I,740,0,0
REG5,`Apr-15,NORTH EASTERN,TRIPURA,STATE,THERMAL,GAS,TSECL,ROKHIA GT,111,21,34
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,STATE,THERMAL,COAL,UPRVUNL,PANKI TPS,210,45,80
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,STATE,THERMAL,COAL,UPRVUNL,OBRA TPS,"1,278",365,349
REG2,`Apr-15,WESTERN,MAHARASHTRA,CENTRAL,THERMAL,GAS,RGPPL,RATNAGIRI CCPP III,740,0,0
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,STATE,THERMAL,COAL,APGENCO,RAYALASEEMA TPS,"1,050",680,611
REG3,`Apr-15,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,HAMPI  HPS,36,3,1
REG2,`Apr-15,WESTERN,GUJARAT,STATE,THERMAL,GAS,GSEGL,HAZIRA CCPP,156,15,15
REG5,`Apr-15,NORTH EASTERN,MEGHALAYA,STATE,HYDRO,HYDRO,MeECL,MYNTDU(LESHKA) St-1 HPS,126,8,18
REG5,`Apr-15,NORTH EASTERN,MEGHALAYA,STATE,HYDRO,HYDRO,MeECL,UMIAM  HPS ST-I,36,5,7
REG2,`Apr-15,WESTERN,MAHARASHTRA,PRIVATE,HYDRO,HYDRO,TATA MAH.,BHIRA PSS  HPS,150,0,42
REG3,`Apr-15,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,LIGNITE,ST-CMSECP,NEYVELI TPS(Z),250,152,154
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,RPSCL,ROSA TPP Ph-I,"1,200",803,654
REG1,`Apr-15,NORTHERN,HARYANA,CENTRAL,THERMAL,COAL,APCPL,INDIRA GANDHI STPP,"1,500",533,489
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,LAPPL,ANPARA C TPS,"1,200",774,733
REG1,`Apr-15,NORTHERN,HIMACHAL PRADESH,STATE,HYDRO,HYDRO,HPSEB,UHL-III HPS,0,0,0
REG3,`Apr-15,SOUTHERN,TAMIL NADU,CENTRAL,THERMAL,COAL,NTECL,VALLUR TPP,"1,500",759,655
REG2,`Apr-15,WESTERN,MADHYA PRADESH,PRIVATE IPP,HYDRO,HYDRO,SMHPCL,MAHESHWAR HPS,0,0,0
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,BHAWANI BARRAGE III HPS,30,0,3
REG1,`Apr-15,NORTHERN,HIMACHAL PRADESH,PRIVATE IPP,HYDRO,HYDRO,GBHPPL,BUDHIL HPS,70,10,26
REG1,`Apr-15,NORTHERN,PUNJAB,PRIVATE IPP,THERMAL,COAL,SEL,TALWANDI SABO TPP,660,258,123
REG2,`Apr-15,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,RKMPPL,UCHPINDA TPP,0,0,0
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,STATE,THERMAL,COAL,APGENCO,DAMODARAM SANJEEVAIAH TPS,"1,600",288,164
REG3,`Apr-15,SOUTHERN,TAMIL NADU,CENTRAL,THERMAL,COAL,NTPL,TUTICORIN (JV) TPP,500,174,104
REG2,`Apr-15,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,VIP,BUTIBORI TPP,600,320,368
REG2,`Apr-15,WESTERN,MADHYA PRADESH,PRIVATE IPP,THERMAL,COAL,MBPMPL,ANUPPUR TPP,600,0,26
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,STATE,THERMAL,COAL,SCCL,SINGARENI TPP,0,0,0
REG2,`Apr-15,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,COAL,CGPL,MUNDRA UMTPP,"4,000","2,234","2,159"
REG1,`Apr-15,NORTHERN,RAJASTHAN,PRIVATE IPP,THERMAL,COAL,APL,KAWAI TPS,"1,320",901,778
REG2,`Apr-15,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,GAS,TOR. POW. (UNOSUGEN),DGEN MEGA CCPP,"1,200",0,0
REG2,`Apr-15,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,SVPPL,SVPL TPP,63,0,0
REG2,`Apr-15,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,IEPL,BELA TPS,270,0,0
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,LPGCL,LALITPUR TPS,0,0,0
REG5,`Apr-15,NORTH EASTERN,ASSAM,CENTRAL,THERMAL,COAL,NTPC Ltd.,BONGAIGAON TPP,0,0,0
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,CENTRAL,THERMAL,GAS,NTPC Ltd.,DADRI CCPP,830,190,218
REG1,`Apr-15,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,DHAKRANI  HPS,34,9,15
REG3,`Apr-15,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,LOWER PERIYAR  HPS.,180,14,21
REG3,`Apr-15,SOUTHERN,TELANGANA,CENTRAL,THERMAL,COAL,NTPC Ltd.,RAMAGUNDEM STPS,"2,600","1,693","1,745"
REG2,`Apr-15,WESTERN,GUJARAT,CENTRAL,NUCLEAR,NUCLEAR,NPCIL,KAKRAPARA,440,134,168
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,KONDAPALI,KONDAPALLI CCPP,350,0,9
REG5,`Apr-15,NORTH EASTERN,ASSAM,CENTRAL,HYDRO,HYDRO,NEEPCO.,KOPILI  HPS.,225,22,3
REG2,`Apr-15,WESTERN,CHHATTISGARH,STATE,THERMAL,COAL,CSPGCL,KORBA-II,200,92,71
REG1,`Apr-15,NORTHERN,RAJASTHAN,STATE,THERMAL,GAS,RRVUNL,RAMGARH CCPP,274,84,161
REG4,`Apr-15,EASTERN,ORISSA,STATE,HYDRO,HYDRO,OHPC,UPPER  INDRAVATI  HPS.,600,252,180
REG3,`Apr-15,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,KADRA  HPS,150,32,20
REG1,`Apr-15,NORTHERN,HIMACHAL PRADESH,STATE,HYDRO,HYDRO,HPSEB,LARJI  HPS,126,46,77
REG2,`Apr-15,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,PENCH  HPS,160,22,6
REG2,`Apr-15,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,GANDHI SAGAR  HPS,115,10,0
REG1,`Apr-15,NORTHERN,PUNJAB,STATE,HYDRO,HYDRO,PSPCL,MUKERIAN  HPS,207,9,6
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,THERMAL,COAL,TNGDCL,ENNORE TPS,450,53,68
REG4,`Apr-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,NTPC Ltd.,FARAKKA STPS,"2,100",896,906
REG2,`Apr-15,WESTERN,MAHARASHTRA,PRIVATE,HYDRO,HYDRO,TATA MAH.,BHIRA   HPS,150,64,23
REG2,`Apr-15,WESTERN,GUJARAT,STATE,THERMAL,COAL,GSECL,WANAKBORI TPS,"1,470",868,715
REG1,`Apr-15,NORTHERN,DELHI,STATE,THERMAL,GAS,IPGPCL,I.P.CCPP,270,80,65
REG1,`Apr-15,NORTHERN,PUNJAB,STATE,HYDRO,HYDRO,PSPCL,SHANAN  HPS,110,56,43
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,GAUTAMI,GAUTAMI CCPP,464,0,104
REG3,`Apr-15,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,SENGULAM  HPS.,48,9,11
REG3,`Apr-15,SOUTHERN,ANDHRA PRADESH,STATE,HYDRO,HYDRO,APGENCO,SRISAILAM  HPS,770,77,19
REG1,`Apr-15,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,MANERI BHALI - II  HPS,304,74,0
REG1,`Apr-15,NORTHERN,PUNJAB,STATE,HYDRO,HYDRO,PSPCL,RANJIT SAGAR  HPS,600,65,71
REG3,`Apr-15,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,KALINADI  HPS,855,338,233
REG4,`Apr-15,EASTERN,WEST BENGAL,STATE,HYDRO,HYDRO,WBSEDCL,PURULIA PSS  HPS.,900,96,58
REG2,`Apr-15,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,KOYNA-I  HPS,280,107,86
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,STATE,HYDRO,HYDRO,UPJVNL,RIHAND  HPS,300,22,46
REG2,`Apr-15,WESTERN,CHHATTISGARH,CENTRAL,THERMAL,COAL,NSPCL,BHILAI TPS,500,189,334
REG3,`Apr-15,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,GAS,PENNA,VALANTARVY CCPP,53,17,9
REG1,`Apr-15,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,MANERI BHALI - I  HPS,90,35,53
REG1,`Apr-15,NORTHERN,JAMMU AND KASHMIR,STATE,HYDRO,HYDRO,JKSPDC,LOWER JHELUM  HPS,105,69,57
REG2,`Apr-15,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,KOYNA-III  HPS,320,72,99
REG3,`Apr-15,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,KADAMPARI  HPS.,400,24,40
REG2,`Apr-15,WESTERN,GUJARAT,STATE,THERMAL,GAS,GSECL,PIPAVAV CCPP,702,0,0
REG3,`Apr-15,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,COAL,CEPL,MUTHIARA TPP,600,0,301
REG1,`Apr-15,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,BEPL,KHAMBARKHERA TPS,90,60,17
REG2,`Apr-15,WESTERN,CHHATTISGARH,STATE,THERMAL,COAL,CSPGCL,MARWA TPS,500,110,0
REG4,`Apr-15,EASTERN,SIKKIM,PRIVATE IPP,HYDRO,HYDRO,DEPL,JORETHANG LOOP,0,0,0
REG2,`Apr-15,WESTERN,GUJARAT,STATE,THERMAL,COAL,BECL,BHAVNAGAR CFBC TPP,0,0,0
REG4,`Apr-15,EASTERN,WEST BENGAL,PRIVATE IPP,THERMAL,COAL,HEL,HALDIA TPP,600,177,236
REG1,`Apr-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,BHAKRA H  P S,"1,343",229,203
REG1,`Apr-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,DEHAR H P S,990,220,380
REG1,`Apr-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,GANGUWAL  HPS,78,32,37
REG1,`Apr-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,KOTLA  HPS,78,33,37
REG1,`Apr-15,NORTHERN,PUNJAB,CENTRAL,HYDRO,HYDRO,BBMB,PONG H P S,396,10,13
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,BOKARO TPS `A` EXP,0,0,0
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,BOKARO `B` TPS,630,126,101
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,CHANDRAPURA(DVC) TPS,890,463,360
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,COAL,DVC,KODARMA TPP,"1,000",244,287
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,THERMAL,NAPTHA,DVC,MAITHON GT (Liq.),90,0,0
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,HYDRO,HYDRO,DVC,MAITHON  HPS.,63,6,4
REG4,`Apr-15,EASTERN,JHARKHAND,CENTRAL,HYDRO,HYDRO,DVC,PANCHET  HPS.,80,2,1
REG4,`Apr-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,DURGAPUR STEEL TPS,"1,000",382,309
REG4,`Apr-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,DURGAPUR TPS,340,126,67
REG4,`Apr-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,MEJIA TPS,"2,340","1,111",987
REG4,`Apr-15,EASTERN,WEST BENGAL,CENTRAL,THERMAL,COAL,DVC,RAGHUNATHPUR TPP,600,0,45
